"time","NO2"
1743633494489,4.34440271
1743633560804,4.29540271
1743633627138,4.393370452
1743633693468,4.315983355
1743633826120,4.485918839
1743633892450,4.516176904
1743633958778,4.587531743
1743634091424,4.592983355
1743634157746,4.498015613
1743634224710,4.433918839
1743634290399,4.475047872
1743634356734,4.492564001
1743634423610,4.447822065
1743634489387,4.50408013
1743634555705,4.523434968
1743634622430,4.472628517
1743634688365,4.519209162
1743634754696,4.354693033
1743634821110,4.492596259
1743634887341,4.549434968
1743634953670,4.530693033
1743635086319,4.54640271
1743635815995,4.438144646
1743635882288,4.513144646
1743635948602,4.557918839
1743636014924,4.517983355
1743636081257,4.590564001
1743636147574,4.389144646
1743636213903,4.514370452
1743636346563,4.412757549
1743636412885,4.450854323
1743636479218,4.430273678
1743636545535,4.446596259
1743636611870,4.423015613
1743636678194,4.531886581
1743636744513,4.477467226
1743636810842,4.368596259
1743636876129,4.461144646
1743636942502,4.517983355
1743637008780,4.367370452
1743637075105,4.345596259
1743637141437,4.382499484
1743637207749,4.465370452
1743637274880,4.336531743
1743637340412,4.479273678
1743637406736,4.41940271
1743637473670,4.367370452
1743637605723,4.392789807
1743637672470,4.478660775
1743637804703,4.436338194
1743637871280,4.334725291
1743637937357,4.431499484
1743638003685,4.390370452
1743638070140,4.53008013
1743638141890,4.441757549
1743638208221,4.461144646
1743638274539,4.47324142
1743638340884,4.433305936
1743638407192,4.459305936
1743638473518,4.478660775
1743638539848,4.507693033
1743638606184,4.429693033
1743638805155,4.369176904
1743638871481,4.438144646
1743638937800,4.500434968
1743639004130,4.402467226
1743639070457,4.376467226
1743639136782,4.45024142
1743639203119,4.398822065
1743639269462,4.418176904
1743639335791,4.289338194
1743639402119,4.472015613
1743639468456,4.50408013
1743639534781,4.432693033
1743639601131,4.487725291
1743639667426,4.458112388
1743639733757,4.25308013
1743639800900,4.410338194
1743639866416,4.421209162
1743639932744,4.456305936
1743640065415,4.414564001
1743640131718,4.391564001
1743640198490,4.473822065
1743640264387,4.408499484
1743640330698,4.389144646
1743640463351,4.366757549
1743640529683,4.49440271
1743640596600,4.491370452
1743640662341,4.465370452
1743640728656,4.501047872
1743640794990,4.529467226
1743640861311,4.435112388
1743640927650,4.583918839
1743640994870,4.39824142
1743641060513,4.362531743
1743641126953,4.359531743
1743641193458,4.393983355
1743641326428,4.563951097
1743641392444,4.544596259
1743641458764,4.580886581
1743641591419,4.502273678
1743641724740,4.479273678
1743641795947,4.491370452
1743641868910,4.57908013
1743641941871,4.538564001
1743642014816,4.543370452
1743642087777,4.536144646
1743642225976,4.557305936
1743642292314,4.371628517
1743642358639,4.433918839
1743642424965,4.492596259
1743642491292,4.302660775
1743642557613,4.551854323
1743642623942,4.420015613
1743642690282,4.369789807
1743642756596,4.432112388
1743642822946,4.367983355
1743642889253,4.340757549
1743642955594,4.360725291
1743643021928,4.257918839
1743643088256,4.570596259
1743643154591,4.524628517
1743643220911,4.468983355
1743643287250,4.397628517
1743643353572,4.52524142
1743643486224,4.242176904
1743643552543,4.357693033
1743643618880,4.402467226
1743643685203,4.425434968
1743643751529,4.297209162
1743643817854,4.528886581
1743643884183,4.442370452
1743643950504,4.383112388
1743644016834,4.427273678
1743644083159,4.474434968
1743644149487,4.470209162
1743644215810,4.417596259
1743644282144,4.407886581
1743644348461,4.451467226
1743644414796,4.227047872
1743644481123,4.464757549
1743644547447,4.457499484
1743644613773,4.461112388
1743644746427,4.406693033
1743644812756,4.273628517
1743644879820,4.421209162
1743644945401,4.33108013
1743645011727,4.299047872
1743645078640,4.528886581
1743645144393,4.426047872
1743645210719,4.310531743
1743645277500,4.278467226
1743645343370,4.415757549
1743645409704,4.40608013
1743645476220,4.322015613
1743645542361,4.285112388
1743645608683,4.168370452
1743645675410,4.489564001
1743645741331,4.509531743
1743645807660,4.468983355
1743646006638,4.432112388
1743646072973,4.364951097
1743646139297,4.484112388
1743646205620,4.47140271
1743646271949,4.176854323
1743646338273,4.334112388
1743646403554,4.129693033
1743646469880,4.293596259
1743646536209,4.341370452
1743646602563,4.298434968
1743646668888,4.30508013
1743646735225,4.319596259
1743646801541,4.303886581
1743646867869,4.381305936
1743647000533,4.289370452
1743647066851,4.429693033
1743647133185,4.242176904
1743647265840,4.263338194
1743647332158,4.383112388
1743647398491,4.283918839
1743647464817,4.317789807
1743647531138,4.412757549
1743647597472,4.423015613
1743647663798,4.289370452
1743647730122,4.334725291
1743647796449,4.416370452
1743647862772,4.453854323
1743647929930,4.257305936
1743647995427,4.381273678
1743648061750,4.335918839
1743648128800,4.170822065
1743648194401,4.392176904
1743648327580,4.439951097
1743648393379,4.348015613
1743648526360,4.435725291
1743648592363,4.381273678
1743648658689,4.374628517
1743648725180,4.477467226
1743648791456,4.49740271
1743648857896,4.474434968
1743648924323,4.47808013
1743648990834,4.351660775
1743649123534,4.287531743
1743649189812,4.404273678
1743649256145,4.496209162
1743649322469,4.390370452
1743649388797,4.482918839
1743649455123,4.444209162
1743649521447,4.398822065
1743649587780,4.336531743
1743649654102,4.389144646
1743649786754,4.461144646
1743649853870,4.479886581
1743649919421,4.400047872
1743649985735,4.39824142
1743650052640,4.449628517
1743650118398,4.333499484
1743650184728,4.423628517
1743650251710,4.456305936
1743650383732,4.462951097
1743650450580,4.417564001
1743650516397,4.300854323
1743650582712,4.299047872
1743650649390,4.364951097
1743650714323,4.410918839
1743650780648,4.304467226
1743650846977,4.375854323
1743650913306,4.241564001
1743651045970,4.474434968
1743651112288,4.473822065
1743651244950,4.431499484
1743651316819,4.367983355
1743651383151,4.449047872
1743651449471,4.343176904
1743651515800,4.430886581
1743651582122,4.470209162
1743651648460,4.270596259
1743651714775,4.37524142
1743651781111,4.430886581
1743651847434,4.369789807
1743651913753,4.506499484
1743651980930,4.502854323
1743652046407,4.50408013
1743652112734,4.385531743
1743652245418,4.269983355
1743652311719,4.438757549
1743652378390,4.434531743
1743652444373,4.355886581
1743652510692,4.407305936
1743652577180,4.294209162
1743652709680,4.443596259
1743652776200,4.39640271
1743652842338,4.393370452
1743652908665,4.451434968
1743652974994,4.373434968
1743653041318,4.40124142
1743653107645,4.341370452
1743653173966,4.306886581
1743653306617,4.279660775
1743653372950,4.491370452
1743653505610,4.495596259
1743653571933,4.400047872
1743653638262,4.374047872
1743653704586,4.337144646
1743653770909,4.417564001
1743653837263,4.412757549
1743653903589,4.312338194
1743653969915,4.426047872
1743654036242,4.341983355
1743654168890,4.245789807
1743654235222,4.486531743
1743654301546,4.468983355
1743654367875,4.299047872
1743654434197,4.434531743
1743654500523,4.408499484
1743654566852,4.257305936
1743654633179,4.338951097
1743654964820,4.233725291
1743655036700,4.307499484
1743655109659,4.117596259
1743655182607,4.475047872
1743655255567,4.365564001
1743655328523,4.319596259
1743655407350,4.433305936
1743655473361,4.507693033
1743655606180,4.402467226
1743655672338,4.058918839
1743655738661,4.378273678
1743655804990,4.409112388
1743655871320,4.438144646
1743655937954,4.138144646
1743656003967,4.345015613
1743656070297,4.334725291
1743656202945,4.314757549
1743656269273,4.158725291
1743656335606,4.247015613
1743656402500,4.408499484
1743656468254,4.228854323
1743656534577,4.434531743
1743656600925,4.245822065
1743656667356,4.438757549
1743656733790,4.400628517
1743656866726,4.292983355
1743656933560,4.437531743
1743656999381,4.32624142
1743657065714,4.353467226
1743657198364,4.404273678
1743657331230,4.233725291
1743657402895,4.277854323
1743657475864,4.259725291
1743657548837,4.214951097
1743657621796,4.33108013
1743657694749,4.285725291
1743657832953,4.263951097
1743657965603,4.34440271
1743658031932,4.276047872
1743658098259,4.27724142
1743658164583,4.115757549
1743658297235,4.279660775
1743658363564,4.35408013
1743658429893,4.355273678
1743658501765,4.304467226
1743658574729,4.340176904
1743658647683,4.288757549
1743658793597,4.470209162
1743658866564,4.268789807
1743658938439,4.37040271
1743659004765,4.18108013
1743659071920,4.377047872
1743659203739,4.252467226
1743659270640,4.395209162
1743659336401,4.292370452
1743659402723,4.343176904
1743659469510,4.332918839
1743659535382,4.196209162
1743659601705,4.363144646
1743659668300,4.285112388
1743659867700,4.152660775
1743659933339,4.229467226
1743659999665,4.160531743
1743660065987,4.069789807
1743660132319,4.247015613
1743660198644,4.112144646
1743660264969,4.057693033
1743660331294,4.07524142
1743660463945,3.958499484
1743660530274,4.178660775
1743660596597,4.084305936
1743660662926,4.134531743
1743660729255,3.983305936
1743660861916,4.130273678
1743660994571,4.175047872
1743661066450,4.040176904
1743661139405,4.280886581
1743661212384,4.287531743
1743661285341,4.185918839
1743661430183,4.191370452
1743661502570,4.294209162
1743661581640,4.346209162
1743661661229,4.278467226
1743661819325,4.265757549
1743661892282,4.400047872
1743661971865,4.198015613
1743662111143,4.367370452
1743662184101,4.277854323
1743662257600,4.237338194
1743662330140,4.381886581
1743662402968,4.19440271
1743662475931,4.311725291
1743662548886,4.288144646
1743662694799,4.216757549
1743662767753,4.37524142
1743662840711,4.280886581
1743662913678,4.007499484
1743662985560,4.089144646
1743663058513,4.042596259
1743663131461,4.243983355
1743663204422,4.325047872
1743663415580,4.110918839
1743663481916,4.125434968
1743663548231,4.052854323
1743663614565,4.107918839
1743663747220,4.120596259
1743663813547,4.074015613
1743663946193,3.866564001
1743664012530,4.147822065
1743664089952,4.239757549
1743664169530,4.077047872
1743664235865,4.076467226
1743664308820,4.23008013
1743664381773,4.178660775
1743664453647,4.198628517
1743664519983,4.109112388
1743664586309,4.069209162
1743664652627,3.970596259
1743664785408,4.230693033
1743664851844,4.12724142
1743664918272,4.10608013
1743664984793,3.97908013
1743665051138,4.064951097
1743665117467,4.073434968
1743665183795,4.022628517
1743665250117,4.056499484
1743665316440,4.188338194
1743665449950,4.210725291
1743665515422,3.956693033
1743665581749,4.281499484
1743665648760,4.211338194
1743665714412,4.05224142
1743665780733,4.088531743
1743665847600,4.048015613
1743665913382,4.046822065
1743666046390,4.025047872
1743666112363,4.057112388
1743666178684,4.031693033
1743666245190,4.014757549
1743666377677,4.217370452
1743666444100,3.856305936
1743666510325,4.002660775
1743666576647,4.082499484
1743666642971,3.873822065
1743666709303,4.152047872
1743666775630,3.787951097
1743666841962,4.04924142
1743666908293,4.205273678
1743667040943,4.157499484
1743667107267,4.195596259
1743667173601,4.115757549
1743667306248,4.063757549
1743667372578,4.032305936
1743667438907,3.99540271
1743667505238,3.900434968
1743667571553,4.009918839
1743667637888,3.986951097
1743667704208,3.935531743
1743667770535,4.051660775
1743667836876,4.228886581
1743667903187,4.071015613
1743667969515,3.890176904
1743668035843,4.152660775
1743668102205,4.092176904
1743668168495,4.090983355
1743668234820,3.895015613
1743668301153,4.32140271
1743668367482,3.988757549
1743668632785,4.167176904
1743668764424,4.090370452
1743668830745,4.13208013
1743668963402,3.853886581
1743669035277,4.125434968
1743669108241,3.826047872
1743669181193,4.080693033
1743669254145,4.089757549
1743669327105,4.066789807
1743669405616,4.198015613
1743669471940,4.095822065
1743669538264,3.864757549
1743669604585,4.053467226
1743669670924,3.924047872
1743669737247,4.338951097
1743669803571,4.094596259
1743669869907,3.502467226
1743670002551,3.990564001
1743670068883,4.104273678
1743670135210,4.110918839
1743670201540,4.22524142
1743670267863,3.986951097
1743670334188,4.149628517
1743670400517,4.015983355
1743670466843,3.94340271
1743670533168,3.809112388
1743670665819,3.95124142
1743670732142,4.012338194
1743670798477,3.841789807
1743670864808,4.064951097
1743670931136,4.17624142
1743670997460,4.241564001
1743671063788,4.116983355
1743671130116,4.227047872
1743671196441,4.048628517
1743671262772,4.014144646
1743671329910,4.147822065
1743671395417,4.146628517
1743671461748,4.255499484
1743671528750,4.157499484
1743671594400,4.095789807
1743671727500,3.941564001
1743671793381,4.161725291
1743671926390,4.077660775
1743671992361,4.263338194
1743672058691,4.201660775
1743672125170,3.89440271
1743672191339,4.20408013
1743672257665,4.122434968
1743672324220,4.168370452
1743672390341,4.10124142
1743672456668,4.175047872
1743672522996,4.006886581
1743672589342,4.234918839
1743672655764,4.268789807
1743672722206,4.023209162
1743672788633,4.161725291
1743672855146,4.090951097
1743672987805,4.19440271
1743673054126,4.134531743
1743673186777,4.213144646
1743673319427,4.010531743
1743673385763,4.156886581
