"time","Umidade"
1743982327722,57.68
1743982460521,57.67
1743982526919,57.72
1743982593323,57.71
1743982659715,57.7
1743982726110,57.68
1743982792515,57.73
1743982858919,57.71
1743982925308,57.74
1743983058113,57.73
1743983124514,57.79
1743983190913,57.78
1743983257306,57.73
1743983323712,57.75
1743983390121,57.77
1743983456514,57.75
1743983522913,57.78
1743983589317,57.78
1743983722117,57.78
1743983787485,57.77
1743983853898,57.8
1743983920277,57.8
1743983986679,57.76
1743984058693,57.78
1743984125890,57.78
1743984257880,57.76
1743984324285,57.82
1743984390682,57.82
1743984457830,57.79
1743984523480,57.8
1743984656286,57.83
1743984722682,57.81
1743984789820,57.79
1743984921885,57.81
1743984988287,57.82
1743985054687,57.82
1743985121860,57.81
1743985187484,57.84
1743985253883,57.83
1743985320399,57.82
1743985386694,57.83
1743985519489,57.83
1743985652286,57.85
1743985718689,57.82
1743985785810,57.85
1743985851483,57.85
1743985917888,57.88
1743985984311,57.88
1743986050710,57.88
1743986117107,57.86
1743986183513,57.87
1743986249914,57.83
1743986316314,57.83
1743986382719,57.86
1743986449103,57.85
1743986515511,57.82
1743986582600,57.86
1743986648304,57.86
1743986781109,57.83
1743986847503,57.83
1743986913912,57.9
1743986980305,57.86
1743987113110,57.91
1743987179505,57.86
1743987245917,57.88
1743987378715,57.88
1743987445114,57.88
1743987511506,57.89
1743987577906,57.87
1743987710706,57.87
1743987777105,57.84
1743987843511,57.84
1743987909905,57.87
1743987976315,57.85
1743988042713,57.85
1743988109106,57.88
1743988175502,57.83
1743988241909,57.85
1743988308302,57.82
1743988373672,57.85
1743988440730,57.86
1743988506471,57.85
1743988639265,57.91
1743988705674,57.83
1743988772194,57.86
1743988838466,57.83
1743988904866,57.78
1743988971291,57.82
1743989037790,57.82
1743989104287,57.79
1743989170801,57.82
1743989303781,57.83
1743989370219,57.79
1743989436578,57.81
1743989502974,57.83
1743989569395,57.8
1743989635811,57.79
1743989702206,57.78
1743989768598,57.85
1743989901400,57.81
1743989967810,57.81
1743990034207,57.78
1743990100605,57.81
1743990167600,57.8
1743990233402,57.79
1743990299801,57.76
1743990366203,57.77
1743990499400,57.78
1743990565401,57.78
1743990631804,57.79
1743990698198,57.8
1743990764598,57.75
1743990830997,57.78
1743990897401,57.74
1743990963801,57.77
1743991030203,57.77
1743991096595,57.78
1743991163100,57.8
1743991229402,57.79
1743991295801,57.78
1743991362204,57.81
1743991428604,57.75
1743991495200,57.81
1743991561402,57.77
1743991627802,57.78
1743991760598,57.79
1743991827000,57.73
1743991893400,57.8
1743991959802,57.8
1743992026199,57.73
1743992092597,57.75
1743992158998,57.78
1743992225403,57.77
1743992358197,57.74
1743992424601,57.75
1743992490998,57.73
1743992557399,57.74
1743992690196,57.73
1743992755555,57.76
1743992821956,57.76
1743992888355,57.75
1743993021156,57.76
1743993087552,57.75
1743993153995,57.73
1743993220400,57.73
1743993286792,57.74
1743993353194,57.74
1743993419593,57.75
1743993629981,57.75
1743993703890,57.73
1743993775820,57.69
1743993848195,57.78
1743993926885,57.72
1743993999988,57.74
1743994071990,57.73
1743994145830,57.73
1743994218189,57.72
1743994291295,57.75
1743994364396,57.75
1743994436393,57.75
1743994502789,57.78
1743994569192,57.74
1743994701990,57.76
1743994768393,57.75
1743994834790,57.75
1743994901186,57.75
1743994967591,57.74
1743995033994,57.73
1743995100498,57.73
1743995166806,57.73
1743995299599,57.73
1743995365989,57.74
1743995432651,57.75
1743995498796,57.73
1743995565212,57.73
1743995631591,57.75
1743995703601,57.72
1743995769989,57.75
1743995902786,57.75
1743995969185,57.74
1743996035629,57.75
1743996102360,57.75
1743996234839,57.7
1743996301234,57.76
1743996367632,57.73
1743996445229,57.74
1743996518331,57.73
1743996591438,57.74
1743996664530,57.72
1743996737639,57.71
1743996815246,57.72
1743996895390,57.69
1743996974882,57.72
1743997064872,57.71
1743997138800,57.71
1743997216885,57.7
1743997283480,57.69
1743997362181,57.7
1743997435291,57.7
1743997508388,57.69
1743997581490,57.7
1743997654593,57.66
1743997726588,57.71
1743997792995,57.74
1743997859388,57.67
1743997925790,57.66
1743998058591,57.73
1743998124991,57.73
1743998191392,57.78
1743998257790,57.71
1743998324186,57.68
1743998456991,57.72
1743998523385,57.71
1743998589792,57.69
1743998656188,57.69
1743998722592,57.69
1743998788992,57.73
1743998855389,57.7
1743998921785,57.68
1743998988188,57.71
1743999065782,57.72
1743999198580,57.69
1743999264981,57.7
1743999331388,57.69
1743999397792,57.69
1743999464179,57.67
1743999530591,57.67
1743999596983,57.72
1743999663383,57.69
1743999729778,57.7
1743999796194,57.64
1743999862588,57.69
1743999934586,57.73
1744000000987,57.7
1744000067388,57.68
1744000133793,57.68
1744000200183,57.67
1744000399390,57.64
1744000465786,57.64
1744000532187,57.65
1744000598580,57.66
1744000664985,57.69
1744000731410,57.67
1744000797811,57.7
1744000864216,57.67
1744000930603,57.64
1744000997700,57.65
1744001063407,57.68
1744001129811,57.67
1744001196207,57.65
1744001334609,57.72
1744001492170,57.65
1744001558410,57.68
1744001631510,57.63
1744001704607,57.67
1744001783314,57.63
1744001916116,57.65
1744001982511,57.67
1744002048914,57.63
1744002115308,57.65
1744002187306,57.62
1744002320111,57.69
1744002386516,57.65
1744002452908,57.66
1744002519311,57.68
1744002585710,57.65
1744002652115,57.64
1744002784912,57.67
1744002851311,57.66
1744002917711,57.69
1744002984104,57.67
1744003050506,57.69
1744003116900,57.68
1744003183310,57.67
1744003249705,57.64
1744003316113,57.66
1744003382507,57.66
1744003593188,57.69
1744003659315,57.65
1744003725707,57.67
1744003792105,57.68
1744003858510,57.68
1744003924903,57.67
1744003996907,57.69
1744004063304,57.7
1744004129705,57.68
1744004262497,57.7
1744004328903,57.7
1744004395327,57.66
1744004461725,57.68
1744004528121,57.68
1744004660929,57.68
1744004727326,57.67
1744004793727,57.67
1744004860131,57.63
1744004926526,57.63
1744004992920,57.67
1744005059331,57.64
1744005125842,57.63
1744005258851,57.64
1744005331310,57.64
1744005397439,57.64
1744005463829,57.67
1744005530240,57.63
1744005596634,57.64
1744005663204,57.64
1744005729439,57.66
1744005795836,57.64
1744005862238,57.68
1744005928632,57.69
1744005995300,57.67
1744006061442,57.66
1744006194229,57.65
1744006260634,57.64
1744006327330,57.7
1744006526240,57.67
1744006598236,57.67
1744006671330,57.65
1744006744426,57.67
1744006817537,57.67
1744006890634,57.67
1744006974941,57.65
1744007041330,57.63
1744007107735,57.63
1744007240531,57.67
1744007373336,57.67
1744007439731,57.65
1744007506131,57.63
1744007578128,57.63
1744007710924,57.63
1744007777316,57.64
1744007843716,57.65
1744007910118,57.67
1744007976518,57.65
1744008042912,57.65
1744008109338,57.66
1744008175731,57.68
1744008242136,57.61
1744008308534,57.65
1744008441333,57.66
1744008507729,57.62
1744008574121,57.65
1744008640521,57.68
1744008706922,57.63
1744008773334,57.65
1744008839724,57.65
1744008928526,57.68
1744008994921,57.64
1744009061326,57.64
1744009133327,57.62
1744009199724,57.62
1744009266119,57.64
1744009338125,57.62
1744009415723,57.64
1744009482124,57.61
1744009559714,57.61
1744009626120,57.63
1744009698117,57.66
1744009770110,57.65
1744009836518,57.64
1744009908516,57.66
1744009980540,57.63
1744010058107,57.68
1744010130101,57.66
1744010196508,57.64
1744010262903,57.64
1744010329307,57.65
1744010395700,57.63
1744010467702,57.67
1744010539691,57.64
1744010606100,57.64
1744010672503,57.65
1744010738900,57.65
1744010805306,57.66
1744010871691,57.66
1744010938960,57.68
1744011004500,57.69
1744011070892,57.69
1744011137286,57.68
1744011203695,57.66
1744011270920,57.66
1744011336490,57.7
1744011402907,57.64
1744011469308,57.68
1744011535715,57.67
1744011602125,57.69
1744011668515,57.69
1744011806935,57.7
1744012006164,57.67
1744012072560,57.67
1744012138956,57.68
1744012205356,57.66
1744012338158,57.68
1744012404569,57.66
1744012470967,57.67
1744012548567,57.66
1744012621664,57.7
1744012767867,57.69
1744012840977,57.67
1744012912974,57.66
1744012979378,57.66
1744013045775,57.64
1744013112176,57.68
1744013311598,57.66
1744013378110,57.68
1744013444687,57.63
1744013511880,57.67
1744013577481,57.7
1744013649477,57.68
1744013722581,57.66
1744013795681,57.66
1744013868790,57.67
1744013941879,57.68
1744014080271,57.66
1744014146674,57.66
1744014213287,57.68
1744014279482,57.65
1744014345883,57.66
1744014412281,57.7
1744014478681,57.65
1744014545790,57.67
1744014628268,57.68
1744014694669,57.66
1744014766676,57.65
1744014833690,57.66
1744014899468,57.7
1744014965888,57.65
1744015165740,57.7
1744015231470,57.65
1744015297872,57.71
1744015364273,57.69
1744015430667,57.67
1744015497790,57.67
1744015563494,57.69
1744015629898,57.67
1744015696280,57.7
1744015829820,57.65
1744015912268,57.69
1744016007766,57.67
1744016087569,57.65
1744016170769,57.65
1744016242759,57.65
1744016320357,57.67
1744016421448,57.63
1744016494542,57.64
1744016566545,57.61
1744016638540,57.6
1744016710541,57.65
1744016782534,57.63
1744016854536,57.62
1744016927636,57.64
1744016999635,57.61
1744017145847,57.63
1744017218937,57.6
1744017298743,57.62
1744017365131,57.61
1744017437140,57.59
1744017503531,57.58
1744017569940,57.61
1744017636337,57.62
1744017702745,57.59
1744017769145,57.6
1744017846739,57.58
1744017979538,57.61
1744018045946,57.6
1744018117944,57.59
1744018184348,57.61
1744018250745,57.6
1744018317147,57.6
1744018389134,57.59
1744018521939,57.59
1744018588340,57.61
1744018660344,57.58
1744018726753,57.57
1744018798746,57.58
1744018865150,57.58
1744018931550,57.54
1744018997943,57.53
1744019064344,57.57
1744019130736,57.57
1744019197153,57.53
1744019263540,57.51
1744019329948,57.51
1744019396346,57.52
1744019462760,57.54
1744019529166,57.51
1744019661985,57.53
1744019728384,57.51
1744019794785,57.5
1744019861195,57.49
1744019927599,57.5
1744019993995,57.5
1744020071592,57.48
1744020137991,57.49
1744020204397,57.49
1744020270793,57.5
1744020337199,57.49
1744020409198,57.48
1744020475598,57.48
1744020541999,57.46
1744020680395,57.47
1744020746798,57.46
1744020879592,57.45
1744020946700,57.48
1744021012402,57.51
1744021078801,57.45
1744021145198,57.45
1744021217198,57.42
1744021283596,57.48
1744021350200,57.42
1744021416405,57.4
1744021482911,57.42
1744021549418,57.42
1744021615937,57.41
1744021682519,57.4
1744021748903,57.38
1744021815308,57.36
1744021881701,57.39
1744021948114,57.4
1744022014511,57.35
1744022080902,57.41
1744022147301,57.38
1744022213705,57.38
1744022280105,57.39
1744022346506,57.33
1744022484907,57.34
1744022551307,57.36
1744022617699,57.34
1744022684970,57.32
1744022750496,57.33
1744022816898,57.33
1744022883497,57.32
1744022949695,57.3
1744023016960,57.28
1744023148930,57.22
1744023348780,57.24
1744023480884,57.21
1744023558753,57.21
1744023631573,57.2
1744023704679,57.2
1744023777784,57.2
1744023850887,57.2
1744023922882,57.14
1744023989273,57.17
1744024055677,57.16
1744024122720,57.17
1744024188467,57.12
1744024254864,57.1
1744024321268,57.12
1744024387669,57.08
1744024520469,57.09
1744024586870,57.03
1744024658868,57.05
1744024725288,57.01
1744024791657,57.02
1744024858590,57.01
1744024924457,57
1744024990866,56.99
1744025057261,57.04
1744025123661,56.99
1744025190590,56.95
1744025256462,57.03
1744025322853,56.99
1744025389260,56.97
1744025455657,56.97
1744025522560,56.94
1744025588454,56.97
1744025721262,56.98
1744025787661,56.96
1744025854580,56.95
1744025920455,56.93
1744025986845,56.94
1744026058848,56.92
1744026125247,56.9
1744026191655,56.92
1744026258480,56.93
1744026324446,56.9
1744026390844,56.91
1744026457251,56.88
1744026523649,56.9
1744026590440,56.91
1744026656452,56.89
1744026722854,56.85
1744026789255,56.86
1744026922770,56.83
1744026988465,56.81
1744027054863,56.78
1744027121573,56.78
1744027187668,56.78
1744027254700,56.75
1744027331667,56.76
1744027398640,56.75
1744027464461,56.77
1744027536461,56.75
1744027602905,56.71
1744027674909,56.71
1744027741313,56.75
1744027807725,56.74
1744027946106,56.69
1744028012513,56.7
1744028078905,56.72
1744028145311,56.69
1744028211710,56.7
1744028278109,56.69
1744028344509,56.69
1744028410912,56.66
1744028477305,56.67
1744028543709,56.62
1744028610100,56.64
1744028676507,56.62
1744028742907,56.67
1744028809304,56.68
1744028875702,56.68
1744028942106,56.61
1744029008518,56.6
1744029141309,56.61
1744029218903,56.62
1744029285301,56.62
1744029351696,56.64
1744029418111,56.6
1744029484619,56.62
1744029551127,56.62
1744029617635,56.57
1744029684215,56.58
1744029750570,56.59
1744029816965,56.59
1744029883371,56.62
1744029949776,56.58
1744030016195,56.59
1744030082580,56.59
1744030148985,56.54
1744030281785,56.58
1744030348182,56.57
1744030414586,56.54
1744030492214,56.54
1744030625110,56.58
1744030691419,56.57
1744030757812,56.55
1744030824219,56.55
1744030896227,56.55
1744030962623,56.56
1744031029270,56.51
1744031095422,56.53
1744031161830,56.53
1744031228223,56.53
1744031361240,56.55
1744031427435,56.57
1744031499472,56.53
1744031565832,56.53
1744031632239,56.53
1744031698630,56.56
1744031765330,56.53
1744031831430,56.56
1744031897834,56.55
1744031964230,56.55
1744032030627,56.55
1744032097250,56.52
1744032163422,56.53
1744032229825,56.54
1744032296224,56.51
1744032362624,56.53
1744032429220,56.55
1744032561823,56.56
1744032628224,56.5
1744032694620,56.57
1744032766613,56.55
1744032833110,56.55
1744032899416,56.54
1744032965820,56.52
1744033098616,56.54
1744033165140,56.55
1744033231412,56.54
1744033297810,56.57
1744033364223,56.53
1744033430618,56.57
1744033497160,56.55
1744033563712,56.58
1744033629827,56.59
1744033762619,56.54
1744033829230,56.61
1744033895415,56.58
1744033961817,56.59
1744034033810,56.59
1744034100444,56.6
1744034166646,56.59
1744034299435,56.56
1744034365839,56.6
1744034432237,56.61
1744034498642,56.6
1744034565330,56.62
1744034631437,56.6
1744034697837,56.62
1744034764229,56.62
1744034830629,56.6
1744034897320,56.61
1744034963435,56.71
1744035096234,56.65
1744035162646,56.64
1744035229360,56.69
1744035295439,56.69
1744035361842,56.66
1744035428237,56.64
1744035561300,56.65
1744035627436,56.67
1744035693838,56.7
1744035760237,56.66
1744035826642,56.7
1744035893370,56.67
1744035959440,56.69
1744036025841,56.69
1744036158636,56.73
1744036225340,56.71
1744036291456,56.73
1744036357839,56.73
1744036424238,56.71
1744036490635,56.72
1744036557320,56.73
1744036623737,56.73
1744036689837,56.71
1744036822639,56.71
1744036889330,56.73
1744036955430,56.7
1744037021832,56.73
1744037088234,56.74
1744037154829,56.76
1744037221260,56.78
1744037287441,56.84
1744037420450,56.9
1744037486969,57.01
1744037553741,56.97
1744037619890,57.02
1744037686290,57.05
1744037752718,57.09
1744037819140,57.12
1744037885522,57.13
1744037951929,57.2
1744038018321,57.19
1744038084720,57.24
1744038151125,57.2
1744038283923,57.32
1744038349298,57.31
1744038415689,57.4
1744038482940,57.5
1744038548501,57.49
1744038747700,57.4
1744038814107,57.45
1744038880507,57.56
1744038946903,57.55
1744039013301,57.53
1744039079703,57.48
1744039290970,57.52
1744039363202,57.6
1744039436310,57.68
1744039508300,57.75
